# Produced using StockPerson Data Generator (chapter 1.0)
# https://github.com/bahmanm/stockperson/
# docNo,customer,date,total,discount,lineNo,product,qty,price,lineAmt
0Dw45W,NvKYv,2023-09-24,303476422.09,4.03,14,8WIFDw,554,61233.43,33923320.62323119910
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,1,g6GkQ,277,85880.82,23788987.82458832323
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,2,JtwD,933,66663.59,62197136.65375228023
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,3,P4Yt3,79,23276.80,1838867.80422634446
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,4,d8Ckiz,465,65917.10,30651453.0482317290
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,5,vnXbT,650,53546.51,34805237.69436661350
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,6,JM,918,34786.86,31934342.64109345488
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,7,IAXs,797,74613.04,59466597.66212212431
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,8,Dv,806,28017.49,22582101.375770136564
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,9,8lP,942,74627.66,70299257.20406107938
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,10,HbUjl,83,38106.17,3162812.67653510445
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,11,TlL,42,10283.34,431900.619904992714
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,12,f7IiDeY,265,54715.80,14499687.02971578030
zoQBgI,ZQVeUKT,2021-07-14,208540512.75,47.86,13,lV,629,70552.58,44377572.9736918099
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,1,P,484,33318.46,16126139.251317823860
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,2,WL,652,20121.23,13119048.103840201036
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,3,9,871,1727.82,1504938.317842871301
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,4,BmkHqZ,785,51749.59,40623433.98644990355
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,5,8XPavaP,136,75297.75,10240494.24201659952
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,6,USmgMSZ,165,62462.88,10306376.17890053910
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,7,8lP,28,74627.66,2089574.52411221892
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,8,kM,881,20386.71,17960700.19653228143
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,9,k8fb,616,3696.47,2277029.892137532840
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,10,Pt0m,688,11256.40,7744406.730943003424
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,11,Zb2,922,58147.86,53612332.54676931896
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,12,VSIqBG,932,95587.94,89087969.01265348380
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,13,dtzRKz,986,29883.91,29465541.23396834012
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,14,s,363,22154.66,8042142.509838614892
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,15,NDyS,197,24849.01,4895256.65048858921
rW95tS,PUZkCMdGx,2024-01-27,214021355.71,33.69,16,lNwkF,939,16684.35,15666607.623089889246
e1B3RU,vYnYPGrRg,2023-06-14,32599787.93,57.84,1,Owe2Ub,411,47583.33,19556750.24899551213
e1B3RU,vYnYPGrRg,2023-06-14,32599787.93,57.84,2,dtzRKz,249,29883.91,7441095.09863906358
e1B3RU,vYnYPGrRg,2023-06-14,32599787.93,57.84,3,OvyGT,597,84322.22,50340366.42773071053
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,1,U,257,66918.22,17197984.00162999625
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,2,ku2mHss,363,93664.17,34000097.09277810948
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,3,d8Ckiz,654,65917.10,43109785.5775130124
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,4,ECHPlqs,519,97699.65,50706121.72017412344
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,5,B1bfwXz,653,82230.46,53696494.40603470345
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,6,Mwzpm,492,70343.41,34608958.81370051184
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,7,TlL,69,10283.34,709551.018415345173
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,8,l,121,2182.80,264118.968379655158
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,9,BmkHqZ,266,51749.59,13765392.91770149598
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,10,i6PwlK,1,40149.20,40149.20258669702
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,11,P4Yt3,458,23276.80,10660777.90298311092
S2Tc2d,xDlKA,2022-08-07,252063921.95,2.77,12,9,285,1727.82,492431.022485899335

